Date,BERNALILLO,CATRON,CHAVES,CIBOLA,COLFAX,CURRY,DEBACA,DONA ANA,EDDY,GRANT,GUADALUPE,HARDING,HIDALGO,LEA,LINCOLN,LOS ALAMOS,LUNA,MCKINLEY,MORA,OTERO,QUAY,RIO ARRIBA,ROOSEVELT,SANDOVAL,SAN JUAN,SAN MIGUEL,SANTA FE,SIERRA,SOCORRO,TAOS,TORRANCE,UNION,VALENCIA
2020-12-28,227,0,21,9,0,8,0,45,7,12,0,0,0,45,2,3,6,47,2,8,0,15,6,46,107,4,52,1,4,0,1,0,13
2020-12-29,349,0,39,12,2,28,6,131,76,12,2,0,1,117,4,3,7,117,0,17,0,30,12,72,105,3,66,5,4,4,3,0,22
2020-12-30,335,0,75,6,2,30,0,155,45,24,2,0,4,73,4,2,21,100,2,12,0,12,19,77,141,21,79,4,19,6,1,2,38
2020-12-31,435,0,76,34,11,40,5,118,44,25,7,0,6,118,20,11,28,94,6,36,1,53,3,121,196,12,72,8,5,13,1,0,79
2021-01-01,313,3,55,28,10,56,0,160,42,17,4,0,2,26,3,2,5,74,2,6,0,29,24,108,153,15,59,4,5,2,8,0,30
2021-01-02,264,1,48,18,3,30,1,110,104,20,4,0,1,48,18,12,25,74,1,10,6,35,6,69,174,16,50,22,4,20,6,-1,34
2021-01-03,345,0,30,3,2,17,1,124,54,20,1,0,12,60,17,1,10,42,0,10,2,22,19,75,69,2,25,18,0,4,7,2,16
2021-01-04,282,0,37,19,12,33,3,123,44,3,0,0,-1,72,3,0,4,34,1,18,0,8,8,46,69,9,63,5,2,4,5,1,23
2021-01-05,478,0,48,18,2,15,1,114,25,10,0,0,0,58,7,2,7,93,0,26,5,17,0,71,104,10,31,1,2,6,3,2,28
2021-01-06,439,1,76,14,6,13,0,162,14,23,6,0,4,55,2,15,5,82,1,27,1,92,1,95,153,6,105,1,9,15,4,0,58
2021-01-07,453,1,75,28,7,35,1,117,131,33,1,0,7,47,19,11,23,69,0,50,2,73,25,141,231,12,131,11,4,13,5,5,62
2021-01-08,425,1,76,33,30,53,5,202,57,20,4,0,5,56,19,7,19,99,5,20,8,26,13,95,181,15,82,6,13,12,4,1,57
2021-01-09,370,2,60,22,6,22,0,164,72,20,3,0,2,87,15,6,16,93,2,44,6,48,11,91,116,16,109,17,8,19,2,2,47
2021-01-10,265,0,58,21,3,25,3,152,97,24,3,0,4,67,10,6,26,61,0,30,1,42,15,81,98,7,64,0,1,15,6,0,18
2021-01-11,256,0,19,22,5,33,0,104,34,13,2,0,2,19,20,2,21,41,1,40,3,19,15,54,73,6,66,0,7,12,0,1,40
2021-01-12,225,2,36,18,3,21,2,104,39,8,1,0,0,29,5,2,6,62,0,10,1,31,12,89,88,6,37,11,2,3,3,2,29
2021-01-13,350,1,17,8,7,8,1,124,45,11,6,0,0,15,4,2,28,69,1,20,5,44,3,79,101,21,74,1,6,0,5,1,32
2021-01-14,341,1,73,21,3,39,1,162,63,19,2,0,1,97,8,9,28,62,5,56,0,63,16,88,155,9,76,8,11,24,8,0,31
2021-01-15,289,0,77,7,6,46,2,188,68,14,2,0,1,68,44,17,20,49,1,32,4,31,7,58,90,16,61,8,2,15,6,2,31
2021-01-16,276,0,50,22,5,20,2,172,51,13,1,0,1,28,15,11,18,70,0,35,3,19,4,75,70,6,67,2,5,16,3,1,27
2021-01-17,170,2,39,6,8,18,0,106,21,13,2,0,6,30,4,4,12,36,0,16,2,23,13,47,67,15,47,0,4,10,2,0,21
2021-01-18,159,0,17,4,1,30,0,48,23,6,1,0,1,20,28,0,14,45,0,17,0,22,2,41,62,7,35,3,3,12,3,0,22
2021-01-19,255,0,22,5,-1,19,1,85,22,10,1,0,0,8,5,0,21,31,0,18,1,8,8,55,34,3,29,3,9,1,1,1,34
2021-01-20,212,0,31,8,1,13,1,143,53,5,1,0,0,12,22,8,27,16,1,14,2,52,10,42,82,10,55,0,5,15,3,0,37
2021-01-21,230,0,59,14,5,27,1,122,49,6,1,0,5,33,19,5,34,92,0,29,3,21,5,51,80,7,52,2,6,9,1,0,22
2021-01-22,205,0,22,13,6,15,0,133,40,9,0,0,1,28,14,12,52,60,0,22,3,22,7,50,63,8,66,3,13,9,5,1,26
2021-01-23,177,0,30,15,0,22,-1,72,49,13,0,0,13,30,14,2,16,52,1,32,3,39,3,46,83,6,80,1,8,13,4,0,21
2021-01-24,140,0,21,4,5,12,0,70,34,4,2,0,1,12,22,4,32,24,0,18,2,19,5,23,54,8,66,1,3,11,3,0,30
2021-01-25,143,0,14,8,0,14,0,68,11,4,3,0,0,26,1,1,8,45,0,14,0,0,5,23,49,5,20,0,5,10,2,0,12
2021-01-26,150,1,29,10,2,11,2,82,38,2,0,0,1,14,10,0,16,33,0,20,0,15,1,36,52,8,38,7,4,4,2,0,12
2021-01-27,157,0,47,8,6,8,0,122,50,5,1,0,2,31,18,8,29,32,1,14,0,27,2,36,42,14,60,0,5,2,2,0,22
2021-01-28,187,0,24,4,0,13,1,62,23,7,3,0,0,29,11,6,9,57,0,30,1,26,8,27,59,4,52,0,5,8,1,0,15
2021-01-29,475,0,27,1,4,16,1,104,38,14,1,0,3,48,7,5,14,42,1,17,1,12,3,76,60,12,50,0,4,4,10,0,29
2021-01-30,254,0,27,10,1,15,0,64,32,8,0,0,0,20,10,0,7,54,2,23,1,17,5,69,40,3,30,2,9,10,4,1,23
2021-01-31,131,0,19,11,0,6,0,56,13,9,5,0,5,25,9,4,20,28,0,9,0,21,4,33,51,4,36,0,6,3,2,0,12
2021-02-01,188,0,6,6,2,4,0,42,15,5,0,0,4,11,3,0,5,31,1,16,0,6,2,50,37,0,37,3,4,1,0,0,9
2021-02-02,118,0,3,0,0,3,2,50,12,4,0,0,0,39,1,1,5,27,0,12,2,12,7,35,30,3,30,0,4,0,0,2,31
2021-02-03,161,0,38,7,7,7,0,95,45,8,3,0,2,19,7,3,12,52,1,20,0,10,5,39,47,4,29,0,17,0,6,0,26
2021-02-04,154,0,18,15,2,6,1,94,26,11,1,0,3,21,2,4,19,24,1,19,1,15,5,28,25,4,29,0,4,9,3,0,15
2021-02-05,170,2,24,7,1,11,1,83,26,10,0,0,0,28,2,4,6,26,0,13,0,11,7,54,31,0,36,0,6,4,3,0,16
2021-02-06,124,0,16,16,1,2,0,56,15,11,0,0,1,5,1,0,7,26,0,9,2,10,4,34,24,4,22,3,4,0,0,0,17
2021-02-07,98,0,7,5,0,7,0,50,6,19,0,0,1,15,7,-1,8,22,0,24,0,3,3,15,24,2,12,0,2,1,1,0,11
2021-02-08,120,0,3,0,0,7,0,40,12,3,0,0,0,9,4,0,5,11,0,20,5,13,1,24,13,1,7,0,4,4,2,0,10
2021-02-09,156,0,7,2,0,4,0,57,8,8,0,0,0,2,2,0,5,16,0,7,1,17,5,42,23,3,28,0,3,2,1,0,14
2021-02-10,124,0,14,13,7,8,0,111,20,25,0,0,0,12,3,1,5,13,0,21,0,6,8,26,29,14,25,0,8,1,0,0,16
2021-02-11,107,0,101,11,1,18,0,71,16,7,0,0,0,35,1,-1,3,18,0,24,3,8,2,35,23,6,9,1,7,1,1,0,25
2021-02-12,123,0,11,5,1,6,0,79,9,12,0,0,1,8,7,4,7,19,0,8,1,7,2,38,18,4,19,2,2,1,1,0,6
2021-02-13,246,3,25,8,3,10,1,40,16,5,0,0,3,6,3,1,4,31,1,30,0,14,3,41,22,8,16,0,4,4,3,0,14
2021-02-14,66,3,8,5,0,2,0,63,10,6,0,0,1,1,9,2,6,22,0,6,0,1,0,11,22,4,9,1,1,6,4,0,12
2021-02-15,66,2,3,5,1,2,0,20,14,8,0,0,3,4,0,1,2,15,0,4,0,2,0,11,19,3,0,0,2,1,1,1,1
2021-02-16,70,1,6,20,1,7,0,52,10,6,1,0,2,10,1,1,10,6,0,6,0,12,5,32,12,4,8,0,0,1,1,0,15
2021-02-17,116,0,3,4,1,3,0,49,3,3,1,0,0,4,1,0,0,6,0,7,1,6,0,21,21,1,10,0,3,1,2,0,4
2021-02-18,126,0,5,14,2,2,0,96,11,4,0,0,2,23,3,0,5,18,1,19,1,2,0,24,11,5,19,1,1,4,1,1,6
2021-02-19,87,1,13,-1,0,2,0,62,11,7,6,0,0,7,10,1,3,19,1,18,0,3,4,13,9,6,21,2,2,0,0,0,4
2021-02-20,94,-1,11,6,0,21,0,71,6,5,1,0,0,4,1,4,5,37,1,30,0,6,2,23,43,2,14,4,7,1,2,4,14
2021-02-21,96,0,13,1,0,3,0,45,24,1,0,0,2,6,4,0,10,10,0,19,1,2,1,23,11,4,3,-1,2,1,0,4,22
2021-02-22,79,1,3,4,1,5,0,47,7,1,0,0,1,22,1,1,4,4,0,9,0,2,1,15,11,1,8,0,0,3,1,1,15
2021-02-23,112,0,2,3,3,8,0,48,2,4,1,0,0,14,4,1,6,4,0,16,2,4,1,23,14,3,10,0,0,4,0,13,10
2021-02-24,104,0,19,9,3,4,1,68,100,2,0,0,1,9,7,1,4,4,7,17,0,8,4,14,11,4,14,13,4,6,1,1,6
2021-02-25,84,0,10,2,1,3,0,52,12,12,3,0,0,15,5,1,0,10,0,21,0,3,1,13,12,1,14,0,0,10,2,0,12
2021-02-26,208,0,8,1,8,3,0,57,25,8,3,0,1,204,4,3,6,14,0,16,1,9,0,26,10,2,17,-1,1,9,2,0,11
2021-02-27,13,0,12,7,-10,11,0,31,12,6,3,0,2,3,2,2,1,18,0,12,0,1,0,0,0,3,6,0,2,1,2,0,7
2021-02-28,94,0,5,0,3,5,0,40,5,4,3,0,0,1,5,0,5,3,0,16,1,4,2,2,11,0,7,1,3,6,5,0,12
2021-03-01,54,0,-1,9,1,3,0,37,5,4,0,0,0,13,0,0,4,2,0,5,0,3,1,10,8,2,2,1,1,1,1,0,5
2021-03-02,100,0,7,1,0,4,0,35,8,3,1,0,0,5,1,1,0,8,0,16,0,2,0,18,12,3,9,1,2,0,1,0,7
2021-03-03,101,0,13,9,0,7,0,54,16,6,0,0,1,42,6,0,10,6,0,7,0,10,1,22,8,1,12,3,1,6,2,0,12
2021-03-04,80,0,7,3,1,6,0,39,13,3,1,0,0,10,2,2,2,6,1,16,0,-1,0,23,5,3,10,-1,1,9,4,1,12
2021-03-05,102,0,7,3,5,2,0,57,13,6,1,0,0,8,2,0,4,6,0,18,0,1,1,23,8,3,15,1,0,2,4,0,12
2021-03-06,71,0,4,5,0,2,0,34,10,2,0,0,0,53,0,1,2,5,0,17,1,2,1,22,11,5,12,1,0,3,2,0,16
2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,113,0,4,5,2,8,0,51,9,4,0,0,0,6,3,0,4,6,0,16,0,4,1,27,8,1,6,0,2,6,2,0,10
2021-03-09,80,0,0,0,0,6,0,37,6,3,0,0,0,-2,2,0,2,6,0,12,0,5,-1,12,3,2,12,0,0,1,0,3,9
2021-03-10,92,0,6,3,0,4,0,39,5,9,1,0,0,1,2,0,8,4,2,20,3,2,3,6,2,7,17,0,0,3,0,4,6
2021-03-11,76,0,3,5,0,5,0,36,7,11,0,0,0,16,3,1,3,6,1,9,1,6,0,4,18,2,14,0,0,3,0,0,3
2021-03-12,93,0,2,8,2,1,1,38,4,10,0,0,0,2,7,1,0,2,1,22,0,1,0,17,7,10,11,0,3,11,2,0,8
2021-03-13,65,0,5,4,1,3,0,28,5,6,0,0,0,2,0,1,2,0,0,11,0,3,2,9,4,6,4,2,0,7,0,0,8
2021-03-14,39,0,8,1,2,3,0,29,6,5,0,0,0,6,0,0,4,0,0,5,0,-1,1,11,3,4,7,0,0,2,0,0,8
2021-03-15,60,-1,2,3,1,4,0,30,4,7,0,0,0,9,3,1,8,2,1,12,0,0,3,19,0,0,4,1,2,3,1,0,4
2021-03-16,64,0,0,2,0,2,0,31,8,5,0,0,0,1,0,0,17,3,1,3,0,2,1,15,2,5,5,0,0,2,1,0,6
2021-03-17,52,0,10,1,0,5,0,77,14,2,0,0,0,3,2,2,5,3,0,10,0,2,1,20,2,10,6,0,0,-1,1,0,16
2021-03-18,85,0,2,10,0,3,0,43,10,5,0,0,0,7,0,1,1,0,0,14,0,2,0,21,2,7,12,0,0,1,1,0,24
2021-03-19,77,0,1,1,0,0,0,42,4,5,0,0,1,5,-1,0,6,2,0,11,0,-1,0,29,8,4,15,0,0,0,5,0,2
2021-03-20,67,0,0,0,1,5,0,36,3,1,1,0,0,1,1,1,5,6,0,11,0,0,2,14,7,6,10,0,1,2,0,0,5
2021-03-21,53,1,2,1,1,16,0,20,7,1,0,1,0,14,0,0,1,2,0,11,0,0,2,17,2,1,7,1,-1,3,1,0,7
2021-03-22,66,0,1,0,0,1,0,25,4,0,0,0,0,22,1,0,11,1,0,4,0,-2,1,12,5,1,3,2,0,0,1,0,3
2021-03-23,74,0,1,1,0,1,0,19,8,0,1,0,0,1,0,1,7,3,0,5,1,4,0,17,9,0,6,3,1,0,1,0,7
2021-03-24,45,0,0,0,0,7,0,59,9,4,2,0,1,3,1,0,8,4,0,7,0,3,5,22,6,1,7,0,3,4,0,0,10
2021-03-25,85,0,5,0,0,7,0,25,8,1,2,0,0,1,3,0,6,7,0,0,0,5,0,26,7,0,10,-1,2,2,1,0,14
2021-03-26,67,0,7,2,1,4,0,35,4,8,1,0,0,-1,4,1,6,6,0,15,1,4,0,13,22,1,20,-2,1,-1,0,0,6
2021-03-27,57,0,4,1,1,1,0,22,0,6,2,0,0,7,1,0,3,6,0,5,0,7,0,12,19,0,0,0,0,2,0,0,14
2021-03-28,49,0,4,1,1,3,0,18,8,4,2,0,0,5,0,0,2,2,0,12,0,1,0,11,11,0,9,0,2,2,2,0,9
2021-03-29,50,0,2,2,1,2,0,53,1,0,0,0,1,3,0,3,3,2,0,4,0,0,0,25,10,1,11,0,0,3,4,0,4
2021-03-30,57,1,3,2,0,0,0,38,6,0,1,0,0,0,0,0,0,1,0,3,0,1,1,25,3,0,2,0,2,0,0,0,2
2021-03-31,124,0,8,0,0,2,1,23,3,5,0,0,0,9,4,2,3,0,0,6,1,1,2,41,12,1,16,0,0,2,2,1,6
2021-04-01,110,0,3,1,0,5,0,51,4,4,0,0,2,4,1,0,7,0,0,20,0,8,1,21,19,0,12,0,0,5,1,0,15
2021-04-02,70,0,6,2,2,1,0,27,5,10,0,0,0,10,1,0,-1,-1,0,11,0,-1,3,23,9,3,7,2,1,0,1,0,15
2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,159,0,6,6,0,4,0,68,4,3,0,0,0,21,3,2,7,4,1,18,-1,9,0,31,58,-1,17,0,1,3,1,0,18
2021-04-06,80,0,3,3,0,3,0,25,5,3,-1,0,0,3,1,0,1,2,0,5,0,5,0,13,8,2,6,2,1,0,1,1,7
2021-04-07,56,1,4,3,4,0,0,37,6,7,0,0,0,4,2,2,5,7,0,7,0,1,4,28,17,3,6,0,0,2,0,0,10
2021-04-08,95,0,2,7,-1,0,2,42,13,5,0,0,0,0,2,0,2,2,0,11,0,3,1,13,26,1,9,2,3,1,1,0,16
2021-04-09,58,0,1,1,1,0,0,12,0,4,0,0,0,3,0,0,1,0,0,3,1,4,0,14,6,1,6,1,1,1,0,0,2
2021-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,217,2,19,9,2,4,0,82,6,5,0,0,2,12,3,1,8,8,0,9,0,24,0,66,75,5,17,1,3,6,0,0,33
2021-04-13,93,0,-3,0,0,1,0,13,1,4,0,0,0,3,0,0,1,8,0,0,0,3,0,21,13,0,4,2,3,1,1,0,8
2021-04-14,73,0,0,4,2,1,0,20,5,4,0,0,0,1,3,2,0,2,0,2,0,7,2,15,25,0,15,2,21,5,1,0,2
2021-04-15,64,1,16,1,3,0,0,39,2,1,0,0,2,2,2,0,2,5,0,10,0,3,0,19,33,1,9,0,5,1,1,0,5
2021-04-16,96,0,9,1,0,5,0,29,13,1,0,1,0,4,0,0,3,8,0,11,2,2,-1,15,22,4,12,0,5,6,0,0,15
2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,189,1,29,2,8,12,1,77,19,4,0,0,0,3,14,3,5,7,0,15,3,7,1,47,85,4,21,5,9,4,6,1,28
2021-04-20,55,0,3,0,0,-1,0,13,-3,4,0,0,0,0,0,0,1,3,0,1,2,4,-1,17,18,1,14,1,2,0,0,0,3
2021-04-21,61,0,2,2,2,1,0,13,5,3,0,0,0,0,2,0,1,5,0,1,4,2,1,13,32,0,16,0,0,0,2,0,0
2021-04-22,80,1,12,0,0,9,1,16,4,1,0,0,0,-1,8,1,1,2,0,7,0,3,0,11,32,0,10,0,2,2,3,0,2
2021-04-23,54,0,3,1,0,4,0,46,10,0,0,0,0,1,4,2,8,5,0,6,2,2,1,18,36,1,12,5,0,0,1,0,9
2021-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,220,0,30,5,1,12,1,56,17,5,0,0,0,-2,8,2,13,8,0,10,1,12,5,40,110,1,22,7,4,3,8,3,21
2021-04-27,70,0,-1,1,0,2,0,0,6,2,1,0,0,3,0,0,1,2,0,5,3,0,3,3,31,1,8,4,2,1,2,0,5
2021-04-28,85,0,6,1,1,0,1,29,3,2,0,0,1,1,4,2,2,9,0,5,1,5,3,15,24,-1,9,2,1,0,2,0,7
2021-04-29,61,2,15,-3,2,6,2,22,3,2,0,0,0,3,10,0,7,-1,1,8,2,4,3,13,51,1,5,0,2,2,1,0,4
2021-04-30,127,0,10,0,1,3,4,23,7,4,1,0,1,1,4,0,1,5,0,10,4,5,2,14,39,0,6,0,-1,0,6,0,9
2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,222,0,11,1,4,7,0,45,16,5,2,0,0,-3,7,1,8,7,0,38,7,9,27,36,111,4,30,3,1,3,0,0,37
2021-05-04,90,0,1,0,0,15,0,9,3,1,0,0,0,2,2,0,-2,6,0,3,6,4,7,0,38,0,9,1,0,-1,8,-2,4
2021-05-05,63,0,1,0,1,5,0,11,3,2,1,0,0,1,2,0,3,0,0,15,6,1,1,12,40,1,20,3,1,0,9,0,3
2021-05-06,78,0,4,3,1,11,0,23,2,0,0,0,0,0,6,5,1,7,0,15,9,4,8,12,47,2,22,1,1,1,1,0,9
2021-05-07,75,0,6,1,1,7,2,19,7,2,8,0,0,4,4,0,6,8,0,5,5,3,8,10,55,2,17,3,0,3,7,0,11
2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,155,1,18,3,1,23,7,32,4,2,2,0,0,7,13,1,7,14,0,24,6,4,5,29,155,1,25,3,1,5,4,0,16
2021-05-11,56,0,1,4,2,6,0,-2,0,-1,12,0,0,2,1,0,0,3,0,7,4,-4,4,7,13,0,14,0,0,0,2,0,5
2021-05-12,67,0,2,1,3,2,3,18,7,1,1,0,0,1,3,0,6,9,0,2,9,-3,3,5,29,0,13,3,2,1,0,0,7
2021-05-13,71,0,6,2,0,10,0,2,1,2,1,0,0,0,2,0,0,4,0,8,1,-4,4,8,32,1,15,2,1,1,18,0,12
2021-05-14,72,0,4,4,0,8,0,16,1,-1,0,0,1,1,3,1,5,8,0,12,1,4,2,6,36,0,17,2,1,2,5,-1,8
2021-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,142,0,10,2,1,23,8,20,7,6,4,0,1,6,10,1,8,15,0,29,3,10,14,25,100,2,53,3,0,2,18,3,10
2021-05-18,42,0,0,1,0,4,1,-8,1,0,0,0,0,4,5,0,1,7,1,16,4,2,4,12,30,0,15,3,1,0,1,0,3
2021-05-19,48,1,7,1,6,1,0,8,3,2,0,1,0,1,0,1,1,4,0,8,0,0,4,6,12,0,26,1,0,2,2,0,7
2021-05-20,57,0,1,3,1,9,2,-2,2,0,3,0,0,10,7,0,1,2,0,27,1,6,7,12,34,0,13,1,0,2,1,0,6
2021-05-21,41,0,4,2,0,4,1,12,4,0,4,0,0,0,1,1,1,1,0,9,3,4,0,11,37,4,22,1,0,0,1,0,5
2021-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,82,1,5,3,6,4,1,28,6,0,2,1,0,1,7,0,1,8,0,28,0,8,1,35,61,2,32,0,1,8,8,4,9
2021-05-25,38,0,0,0,0,0,1,5,2,1,3,0,0,3,1,0,0,0,0,5,1,2,6,10,15,5,-2,0,0,1,81,0,6
2021-05-26,41,0,6,0,2,1,0,22,0,0,1,0,0,0,0,0,1,1,0,5,0,12,5,2,19,0,2,0,0,1,39,0,8
2021-05-27,38,0,6,1,1,1,0,10,4,2,1,0,0,2,4,0,0,0,0,5,0,9,2,2,27,0,-2,2,0,1,8,0,4
2021-05-28,31,0,3,0,1,2,0,10,2,0,8,0,0,0,0,0,0,4,0,4,1,9,1,9,21,2,3,0,3,-1,3,0,4
2021-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,86,0,11,4,4,2,0,30,1,6,2,0,0,47,4,1,4,9,1,2,-1,12,4,23,50,2,15,-1,1,-1,7,1,4
2021-06-02,20,0,0,0,5,1,0,-2,3,5,0,0,0,7,2,0,0,-2,0,-1,0,2,0,3,11,6,4,1,0,2,1,1,2
2021-06-03,36,0,1,0,0,1,0,5,2,4,3,0,1,0,0,1,0,5,0,-1,0,6,0,7,12,1,8,0,0,0,10,1,5
2021-06-04,43,0,6,0,1,0,0,19,1,3,8,0,0,0,3,1,1,-2,0,1,0,10,2,6,12,1,6,2,0,0,12,0,6
2021-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,38,1,4,-3,1,3,0,23,19,-3,2,0,0,2,5,0,1,1,0,6,2,8,3,18,36,3,7,0,0,0,8,1,10
2021-06-08,21,0,0,0,1,1,0,5,2,0,1,0,0,0,1,0,0,3,1,19,0,9,0,0,4,2,4,0,0,0,0,0,6
2021-06-09,26,-1,4,-1,0,2,0,8,1,0,1,0,0,1,1,0,-2,1,0,4,0,2,1,4,5,1,11,0,0,2,-1,0,5
2021-06-10,20,0,2,1,2,1,0,13,3,3,3,0,1,2,4,0,1,0,0,9,0,7,0,3,4,0,10,1,0,2,3,0,1
2021-06-11,35,0,4,1,0,2,2,8,1,1,1,0,0,1,0,2,2,0,0,2,6,4,0,6,32,0,8,0,0,3,2,0,2
2021-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,57,0,11,1,2,8,2,30,6,2,2,0,0,11,1,0,7,4,0,6,4,7,2,11,18,3,20,0,0,2,6,0,4
2021-06-15,25,0,1,0,0,3,1,8,8,0,1,0,0,3,0,1,1,1,0,1,2,4,2,5,10,2,6,0,0,0,1,0,9
2021-06-16,20,0,0,1,1,3,0,8,3,2,2,0,0,0,1,0,3,1,0,0,0,6,0,4,11,2,3,0,2,2,27,0,4
2021-06-17,23,0,2,1,1,6,0,15,3,3,1,1,1,4,1,0,0,3,0,1,1,2,0,6,5,1,9,0,0,0,12,0,3
